Neighbourhood,Venue,Venue Latitude,Venue Longitude,Venue Category
Kaulsdorf,Alt-Kaulsdorfer Markt,52.50460583309627,13.590380157755183,Food & Drink Shop
Kaulsdorf,Getränke Hoffmann,52.5048037474122,13.591465020507828,Market
Kaulsdorf,ALDI NORD,52.50539462823964,13.590205907821655,Supermarket
Kaulsdorf,ABEX EFG BÄR & OLLENROTH,52.505405137512,13.584073415869,Electronics Store
Kaulsdorf,Bushaltestelle Alt-Kaulsdorf/Chemnitzer Straße,52.503799,13.58111,Bus Stop
Kaulsdorf,Asia Restaurant Family,52.505112444153696,13.581683238208564,Asian Restaurant
Kaulsdorf,PENNY,52.50485010872628,13.580111970394341,Supermarket
Kaulsdorf,Nah und Gut Vollack,52.50921326,13.58745659,Supermarket
Kaulsdorf,Kaulsdorfer Park,52.509692662615436,13.587922808364965,Park
Kaulsdorf,Kleine Eisinsel,52.497312549081016,13.579380260770783,Ice Cream Shop
Kaulsdorf,Hotel Azur,52.510382,13.591583,Hotel
Kaulsdorf,1a Park Hotel Berlin Schloss Kaulsdorf,52.510684015063205,13.58457326889038,Hotel
Kaulsdorf,DEVK,52.51007735,13.59596519,Insurance Office
Kaulsdorf,Hotel-Restaurant Wendland,52.50539462823964,13.601986169815063,Hotel
nördliche Luisenstadt,Lerchen und Eulen,52.50212333819094,13.430743217468262,Bar
nördliche Luisenstadt,Markthalle Neun,52.502144327910116,13.431606978315234,Food Court
nördliche Luisenstadt,Heidenpeters,52.502048793920636,13.43130168201405,Brewery
nördliche Luisenstadt,Big Stuff Smoked BBQ,52.502122392297785,13.431800746997471,BBQ Joint
nördliche Luisenstadt,Der Goldene Hahn,52.502325186017565,13.430560827255249,Italian Restaurant
nördliche Luisenstadt,Rosa Canina,52.50214320176283,13.43181912685543,Ice Cream Shop
nördliche Luisenstadt,Sironi - Il Pane di Milano,52.50225857529403,13.431454417132157,Bakery
nördliche Luisenstadt,Mani in pasta,52.502166846709024,13.431716511155079,Trattoria/Osteria
nördliche Luisenstadt,Alte Milch,52.50202476100858,13.431494235992432,Cheese Shop
nördliche Luisenstadt,Kunstquartier Bethanien,52.50386382060912,13.424628078317806,Art Gallery
nördliche Luisenstadt,Yellow Yoga,52.50068776436536,13.423982212408939,Yoga Studio
nördliche Luisenstadt,Vögelchen,52.502007,13.432472,Bar
nördliche Luisenstadt,TeamEscape Berlin,52.50322086396874,13.426420912775308,Escape Room
nördliche Luisenstadt,Heimweh,52.4994122830782,13.428425788879395,Kumpir Restaurant
nördliche Luisenstadt,La Piadina,52.50427481000133,13.426255556377754,Italian Restaurant
nördliche Luisenstadt,Schwarze Traube,52.50230765102416,13.432857005058205,Cocktail Bar
nördliche Luisenstadt,Freiluftkino Kreuzberg,52.50407237599784,13.423554232701132,Indie Movie Theater
nördliche Luisenstadt,Street Food Thursday,52.50213982664957,13.43166922334885,Street Food Gathering
nördliche Luisenstadt,Bone Berlin,52.50212925689672,13.431655168533325,German Restaurant
nördliche Luisenstadt,Klas Bäckerei,52.50036027321407,13.427356903569757,Bakery
nördliche Luisenstadt,Falafel in Berlin,52.49931143322923,13.427939011211153,Falafel Restaurant
nördliche Luisenstadt,Kunstraum Kreuzberg,52.504401981012364,13.42399477958679,Art Gallery
nördliche Luisenstadt,Adana Grillhaus,52.499641,13.426887,Turkish Restaurant
nördliche Luisenstadt,Kaffee 9,52.50194876234582,13.431997040702443,Coffee Shop
nördliche Luisenstadt,Baraka,52.49971925728395,13.429938554763794,Moroccan Restaurant
nördliche Luisenstadt,Goldies,52.49972062745528,13.425050895419908,Fast Food Restaurant
nördliche Luisenstadt,Core Tex,52.49952268533067,13.425441276148952,Record Shop
nördliche Luisenstadt,Lakritzdealer,52.50122144057401,13.432317674160004,Candy Store
nördliche Luisenstadt,Mariona,52.49956140872608,13.432568694630026,Spanish Restaurant
nördliche Luisenstadt,Mano Cafe,52.49912861276276,13.430566300836764,Café
nördliche Luisenstadt,3 Schwestern,52.50408402750932,13.42403193076895,German Restaurant
nördliche Luisenstadt,Weinhandlung Suff,52.49999862931955,13.424138144510813,Wine Shop
nördliche Luisenstadt,Critical Mass Berlin,52.500362917727834,13.422938039015179,Bike Trail
nördliche Luisenstadt,Café Quitte,52.498255,13.430397,Café
nördliche Luisenstadt,Mariannenplatz,52.503611177804984,13.425244903774,Plaza
nördliche Luisenstadt,Modern Graphics,52.5007477848316,13.42146455721488,Comic Shop
nördliche Luisenstadt,Mercan,52.49858932037706,13.427953720092773,Turkish Restaurant
nördliche Luisenstadt,Tanne B,52.50096863828578,13.43125467051463,Ice Cream Shop
nördliche Luisenstadt,Companion Coffee,52.50114772533567,13.421061728053246,Coffee Shop
nördliche Luisenstadt,Kaffeekirsche,52.503056531388985,13.420549025126215,Coffee Shop
nördliche Luisenstadt,Öz Adana Grillhaus,52.499586,13.425877,Steakhouse
nördliche Luisenstadt,Bravo Bravko Kuchenwerkstatt,52.497678,13.429397,Pastry Shop
nördliche Luisenstadt,Bonanza Roastery,52.504155208906184,13.4201276518078,Coffee Shop
nördliche Luisenstadt,Jivamukti Yoga,52.50141179143049,13.42099908295822,Yoga Studio
nördliche Luisenstadt,Restaurant Richard,52.50431281903661,13.435404582066509,French Restaurant
nördliche Luisenstadt,Miss Saigon,52.498700355926196,13.426462411880491,Vietnamese Restaurant
nördliche Luisenstadt,Voo Store,52.50116203054585,13.421170687928225,Boutique
nördliche Luisenstadt,Rissani,52.498658935046706,13.43138806228964,Middle Eastern Restaurant
nördliche Luisenstadt,Ballhaus Naunynstraße,52.502266124019926,13.421474507586822,Indie Theater
nördliche Luisenstadt,platz doch!,52.49835677561526,13.425496261247554,Eastern European Restaurant
nördliche Luisenstadt,Co'm Á,52.500278,13.422589,Sushi Restaurant
nördliche Luisenstadt,Alimentari e Vini,52.49907160759681,13.421805946941532,Gourmet Shop
nördliche Luisenstadt,SO36,52.500010256337525,13.421936313164833,Music Venue
nördliche Luisenstadt,Koka 36 Konzertkasse,52.501266,13.419853,General Entertainment
nördliche Luisenstadt,Basmah,52.498265837662,13.421194016491617,African Restaurant
nördliche Luisenstadt,Nachtigall Imbiss,52.496771,13.431313,Lebanese Restaurant
nördliche Luisenstadt,Salumeria Lamuri,52.5029619496295,13.43800663948059,Italian Restaurant
nördliche Luisenstadt,Köpi,52.50797536643233,13.426304946004793,Rock Club
nördliche Luisenstadt,Kinderbauernhof am Mauerplatz,52.50497667424454,13.420599102973938,Farm
nördliche Luisenstadt,The Visit Coffee Roastery,52.500594,13.419473,Coffee Shop
nördliche Luisenstadt,Burgermeister,52.499464,13.418647,Burger Joint
nördliche Luisenstadt,Duo Sicilian Ice Cream,52.500581059463194,13.438824605836999,Ice Cream Shop
nördliche Luisenstadt,Melek Pastanesi,52.50116038127321,13.419789124303392,Bakery
nördliche Luisenstadt,Schneidersladen,52.499243631116194,13.418799493592871,Music Store
nördliche Luisenstadt,Filmkunstbar Fitzcarraldo,52.49601010480827,13.4290043022693,Bar
nördliche Luisenstadt,Biererei Bar & Vintage Cellar,52.500666291859176,13.421092629432678,Beer Bar
nördliche Luisenstadt,Kvartira Nr. 62,52.49990607474777,13.437773963752973,Bar
nördliche Luisenstadt,Nano Kaffee,52.50083112028404,13.417041244390662,Coffee Shop
nördliche Luisenstadt,Multilayerladen,52.49983988915345,13.41871461701686,Lounge
nördliche Luisenstadt,ZOLA,52.4962034999391,13.422346111556184,Pizza Place
nördliche Luisenstadt,Maroush,52.50093770064716,13.4190620805529,Middle Eastern Restaurant
nördliche Luisenstadt,Butterbrot,52.501656,13.417417,Café
nördliche Luisenstadt,Beach at YAAM,52.50897872147215,13.431305476134444,Beach Bar
nördliche Luisenstadt,Concierge Coffee,52.49607704120797,13.422148954474327,Coffee Shop
nördliche Luisenstadt,Cafe Commune,52.497719841600635,13.423246471572641,Bar
nördliche Luisenstadt,Café Mugrabi,52.49770362044022,13.43741654590141,Breakfast Spot
nördliche Luisenstadt,Taka Fish House,52.49992973763225,13.418096121513056,Seafood Restaurant
nördliche Luisenstadt,BIO COMPANY,52.49936824807244,13.420995937201187,Organic Grocery
nördliche Luisenstadt,Hard Wax,52.49688456292147,13.421258926391602,Record Shop
nördliche Luisenstadt,Tenur - Kurdische Küche,52.4971324,13.4258939,Middle Eastern Restaurant
nördliche Luisenstadt,Facciola,52.49572843103693,13.433771348040839,Wine Bar
nördliche Luisenstadt,Babylon,52.50064513495082,13.417128187942264,Indie Movie Theater
nördliche Luisenstadt,Das Hotel,52.49655103994183,13.420146567574358,Bar
nördliche Luisenstadt,Hopfenreich,52.499639642377716,13.43929160699031,Beer Bar
nördliche Luisenstadt,Cevichería,52.501338223645014,13.416600211798988,Peruvian Restaurant
nördliche Luisenstadt,Wochenmarkt am Maybachufer,52.49515133547292,13.423269186979553,Farmers Market
nördliche Luisenstadt,Boulderklub,52.49521928276028,13.42869833770798,Climbing Gym
nördliche Luisenstadt,Kantine Kohlmann,52.500226524732625,13.438567742351378,German Restaurant
nördliche Luisenstadt,Huong Que,52.498107491243715,13.43025340784962,Vietnamese Restaurant
nördliche Luisenstadt,Lasan,52.49984230321145,13.418157674683414,Kurdish Restaurant
nördliche Luisenstadt,eliza - Café & Lieblingsstücke,52.49902670119798,13.438600811407404,Café
nördliche Luisenstadt,ORA,52.501403,13.415892,Cocktail Bar
nördliche Luisenstadt,Lode & Stijn,52.49518,13.426464,Modern European Restaurant
nördliche Luisenstadt,Doyum Grillhaus,52.498259,13.417375,Turkish Restaurant
nördliche Luisenstadt,Die Henne,52.504211725677145,13.417590759880886,German Restaurant
nördliche Luisenstadt,Würgeengel,52.50112878160974,13.416822217344999,Cocktail Bar
nördliche Luisenstadt,pop kultur,52.496100744208995,13.421816825866697,Café
nördliche Luisenstadt,Radialsystem,52.510458739343875,13.428704738616943,Performing Arts Venue
nördliche Luisenstadt,Le Saint Amour,52.495756369534526,13.421540383729123,French Restaurant
nördliche Luisenstadt,ottorink Weinbar,52.500929202997845,13.416914821894782,Wine Bar
Nord 2,Kaufland,52.60338675158374,13.334950181222244,Big Box Store
Nord 2,Aanjal,52.596624,13.333004,Indian Restaurant
Nord 2,Dionysos Griechisches Restaurant,52.609899251510704,13.3305853491882,Greek Restaurant
Nord 2,FitX,52.60787827962021,13.32496383928682,Gym / Fitness Center
Nord 2,McFIT,52.6073688,13.3236019,Gym / Fitness Center
Nord 2,Hotel Rheinsberg am See,52.6024115168563,13.348393517735508,Hotel
Nord 2,Becerro Steakhaus,52.595293963635754,13.332670399902629,Argentinian Restaurant
Nord 2,EDEKA Iden,52.59506019579531,13.33523416844696,Supermarket
Nord 2,Rossmann,52.60760196866191,13.32637310028076,Drugstore
Nord 2,Indoor BeachCenter,52.59945365334757,13.348680524299407,Volleyball Court
Nord 2,Ristorante Romano,52.60887628575854,13.327025634262224,Italian Restaurant
Nord 2,Ristorante Capitano,52.59732293201705,13.346083317619776,Italian Restaurant
Nord 2,Burger King,52.60683967135332,13.324248790740967,Fast Food Restaurant
Nord 2,Hans Laatzig Automobile GmbH,52.60283306428429,13.335082340043542,Auto Dealership
Nord 2,Getränke Hoffmann,52.6014597,13.3311332,Liquor Store
Nord 2,Junge- Die Bäckerei,52.601921,13.330148,Bakery
Nord 2,1.FC Lübars,52.607939266681974,13.337507254269317,Soccer Field
Nord 2,Sportplatz Schluchseestraße,52.607964727076705,13.337739615339064,Soccer Field
Nord 2,Jump Berlin,52.59952876186923,13.348721265792847,Athletics & Sports
Nord 2,Titisee-Apotheke,52.609508449452306,13.33603083750421,Pharmacy
Nord 2,Seggeluchbecken,52.60446480420801,13.348119406572508,Park
Nord 2,EDEKA Bestvater,52.60949168915109,13.329430466294937,Supermarket
Nord 2,S+U Wittenau,52.59576099876761,13.336062354862595,Light Rail Station
Nord 2,Berliner Sparkasse,52.59557958129149,13.332552909851074,ATM
Nord 2,Flamingo Ballpark,52.59984472187908,13.349864890682321,Baseball Field
Nord 2,Tchibo Prozente,52.60760126075628,13.323242401832069,Warehouse Store
Moabit West,Einer dieser Tage,52.53238792130165,13.3317325258927,Café
Moabit West,Garcia Kaffeebar,52.52766827466156,13.33062445530357,Coffee Shop
Moabit West,Hamberger,52.53323005719321,13.332538742285122,Big Box Store
Moabit West,Zentrum für Kunst und Urbanistik (ZK/U),52.53365944114363,13.336372115138653,Art Gallery
Moabit West,Taverna Merkouri,52.530984646778535,13.330183584244173,Taverna
Moabit West,Kallasch &,52.532868902197215,13.336735511796723,Bar
Moabit West,Recep Usta Köfteci,52.52713871478175,13.33125093912706,Turkish Restaurant
Moabit West,Arminius-Markthalle,52.52773864047764,13.338504312600316,Food Court
Moabit West,Favorit Gemüse Kebap,52.52673726789724,13.335997701931085,Doner Restaurant
Moabit West,Spontan Coffee,52.52519762835903,13.330072160961876,Coffee Shop
Moabit West,Pizza con Amore,52.52659523612807,13.337372440673757,Pizza Place
Moabit West,Tônis,52.52760451357689,13.326887208850664,Vietnamese Restaurant
Moabit West,Flying Fisch,52.52670205762429,13.33604427844273,Fish Market
Moabit West,Zum Stammtisch,52.53008628769528,13.340005179533046,Pub
Moabit West,Habe die Ehre,52.528024,13.338907,Austrian Restaurant
Moabit West,Tirrée,52.532153741214614,13.341539621589543,Café
Moabit West,Fam. Dang,52.5275960863533,13.327365040721588,Vietnamese Restaurant
Moabit West,Pignut BBQ,52.527859685727734,13.338472860553619,BBQ Joint
Moabit West,Freddy Leck sein Waschsalon,52.52515487276702,13.330067733384357,Laundromat
Moabit West,Taverna Amphipolis,52.5283773025609,13.341430713623419,Taverna
Moabit West,Sugar Tapas Bar,52.52987919772112,13.341288500078788,Cocktail Bar
Moabit West,Alimentari e Vini,52.52779253912857,13.338373145895305,Italian Restaurant
Moabit West,RISA Chicken,52.52673055167444,13.336033658089873,Fried Chicken Joint
Moabit West,Mauerwerk,52.52560853367,13.332909862887456,Bar
Moabit West,Waldcafé,52.527917,13.331087,Café
Moabit West,Eisdiele Marcon,52.527061,13.329963,Ice Cream Shop
Moabit West,Agni,52.524497232010674,13.327126062283286,Indian Restaurant
Moabit West,George R,52.53024939868373,13.341323381420828,Cocktail Bar
Moabit West,Domberger Brot-Werk,52.52379455873132,13.338192365937138,Bakery
Moabit West,Classic Remise Berlin,52.53026879229302,13.318734169006348,Museum
Moabit West,Hoan Kiem,52.52704713750668,13.338969585746785,Vietnamese Restaurant
Moabit West,go asia 東 Asien Supermarkt,52.52649613755785,13.341554403305054,Grocery Store
Moabit West,Humbaba,52.526300316181675,13.338223099708557,Shawarma Place
Moabit West,Kanun,52.52747397515529,13.327646647788121,Fried Chicken Joint
Moabit West,Bogazici,52.5269828624452,13.333562969972007,Turkish Restaurant
Moabit West,El Reda,52.527577353533765,13.327298666410915,Persian Restaurant
Moabit West,Zunftwirtschaft,52.52748502217075,13.338249921798704,German Restaurant
Moabit West,Kaufland,52.52900800094072,13.34416258044748,Big Box Store
Moabit West,Focaccia Pasta & Pizza,52.52384359546581,13.330276295254126,Italian Restaurant
Moabit West,BIO COMPANY,52.52689079750634,13.334986166390536,Organic Grocery
Moabit West,Natürlicher Lebensraum,52.52773631933308,13.339344263076782,Café
Moabit West,Ihr Meisterbäcker,52.524342054402965,13.336093425750732,Bakery
Moabit West,Naninka,52.527824,13.339021,Peruvian Restaurant
Moabit West,Wilhelms-Burger,52.52775903929864,13.341485459948792,Burger Joint
Moabit West,KOWSKI,52.527820615830024,13.341444789252778,Bar
Moabit West,dm-drogerie markt,52.5266087,13.3419837,Drugstore
Moabit West,Mercure Hotel MOA Berlin,52.53208518021409,13.344259482313191,Hotel
Moabit West,Arema Café & Restaurant,52.53224629268898,13.34228664798818,Breakfast Spot
Moabit West,Thea & coffee,52.531051148755026,13.34619112126696,Café
Moabit West,Burgerlich,52.527867,13.338765,Burger Joint
Moabit West,Pound & Pence,52.52789,13.33865,Burger Joint
Moabit West,FIT STAR Fitnessstudio Berlin-Moabit,52.5264973,13.3420837,Gym / Fitness Center
Moabit West,Trattoria da Luma,52.531531708133606,13.344550872952926,Trattoria/Osteria
Moabit West,City Chicken,52.52747408784474,13.328018140354283,Halal Restaurant
Moabit West,Café Ella,52.522629,13.335777,Café
Moabit West,ZamZam,52.527697137499764,13.326585917924316,Indian Restaurant
Moabit West,Ristorante La Tettoia,52.52823381983103,13.3308434860563,Italian Restaurant
Moabit West,Osteria dell'Arte,52.52497902832037,13.337843239400778,Trattoria/Osteria
Moabit West,Fiaker,52.52369193495437,13.338041897270227,Café
Moabit West,Wallyard,52.52759272113066,13.345239758491514,Hostel
Moabit West,Big Bascha,52.527589931972564,13.327295558095226,Lebanese Restaurant
Moabit West,Sönmez Baklava Manufaktur,52.52646599096769,13.340957566636522,Pastry Shop
Moabit West,Café Pfau,52.52726660224447,13.33055617842835,Breakfast Spot
Moabit West,Lichtblick,52.532392,13.341196,Restaurant
Moabit West,Café & Simit Evi,52.52915018239252,13.337161177135163,Breakfast Spot
Moabit West,MEININGER Hotel Berlin Tiergarten,52.52657220109225,13.344305319557076,Hotel
Moabit West,geh Veg,52.53217798550378,13.342044124870919,Vegetarian / Vegan Restaurant
Moabit West,La Fiamma,52.527443717776826,13.329631102918592,Pizza Place
Moabit West,Chum's Vietnamese Cuisine,52.523341,13.33587,Vietnamese Restaurant
Moabit West,Beirut Express,52.527609,13.328155,Lebanese Restaurant
Moabit West,Gaststätte Walhalla,52.52423,13.339362,Gastropub
Moabit West,Ya-Man,52.524289068537385,13.329874498717384,Caribbean Restaurant
Moabit West,Braun Design Sammlung,52.524178861980566,13.33638310432434,Museum
Moabit West,FitX,52.527191,13.3438505,Gym / Fitness Center
Moabit West,eisbox,52.522152134438066,13.33601916555651,Ice Cream Shop
Moabit West,Dicker Engel,52.53238228959622,13.34082598218573,German Restaurant
Moabit West,An Nam,52.52534362475411,13.330186292925472,Asian Restaurant
Moabit West,Blumengroßmarkt Berlin,52.5354507925234,13.319648354519694,Flower Shop
Moabit West,Osmanya,52.530963383137504,13.34683636051725,Turkish Restaurant
Moabit West,Movinga,52.52892022,13.34413968,IT Services
Moabit West,G.P.S Grilled Pocket Sandwich,52.529486,13.328356,Sandwich Place
Moabit West,Subito,52.529161226415596,13.337145040545183,Bar
Moabit West,dm-drogerie markt,52.5268181,13.343692,Drugstore
Moabit West,Rossmann,52.5274092816705,13.329007008503721,Drugstore
Moabit West,dm-drogerie markt,52.527657,13.3295208,Drugstore
Moabit West,Delphin Fisch & Steak,52.53233,13.343766,Seafood Restaurant
Moabit West,Honig & Senf - Burger Grill,52.52760311139755,13.326999361813002,Burger Joint
Moabit West,Burgerme,52.52564757195592,13.329977989196777,Burger Joint
Moabit West,Wonder Waffel,52.526483,13.343541,Ice Cream Shop
Moabit West,Main Station Hostel,52.53436868384473,13.344710106058553,Hostel
Moabit West,Beussel Grill,52.533059782716215,13.32865608049043,Doner Restaurant
Moabit West,Imbiss Birken-Eck,52.532090821858084,13.34238142894178,Doner Restaurant
Moabit West,Shell,52.53558452,13.32487202,Gas Station
Moabit West,LAL HAWELI,52.52395594477002,13.32990972148342,Indian Restaurant
Moabit West,Freundliche Bäckerei,52.53314119680605,13.328357333121604,Bakery
Moabit West,ALDI NORD,52.53899058713572,13.327081661844819,Supermarket
Moabit West,Sickinger Hof,52.53307240992177,13.328257193971446,Hotel
